# test name,category,real vulnerability,cwe,Benchmark version: 1.8,date
Case04-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultEmptyInput-AnyPathReq-Read,openredirect,true,601
Case05-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultPartialInput-PartialPathReq-Read,openredirect,true,601
Case09-Redirect-RedirectMethod-FilenameContext-HttpInputValidation-HttpURL-DefaultRelativeInput-AnyPathReq-Read,openredirect,true,601
Case10-Redirect-RedirectMethod-FilenameContext-HttpInputValidation-HttpURL-DefaultInvalidInput-AnyPathReq-Read,openredirect,true,601
Case11-Redirect-RedirectMethod-FilenameContext-HttpInputValidation-HttpURL-DefaultEmptyInput-AnyPathReq-Read,openredirect,true,601
Case12-Redirect-RedirectMethod-FilenameContext-HttpInputRemoval-HttpURL-DefaultPartialInput-PartialPathReq-Read,openredirect,true,601
Case13-Redirect-RedirectMethod-FilenameContext-HttpInputRemoval-HttpURL-DefaultRelativeInput-AnyPathReq-Read,openredirect,true,601
Case14-Redirect-RedirectMethod-FilenameContext-HttpInputRemoval-HttpURL-DefaultInvalidInput-AnyPathReq-Read,openredirect,true,601
Case15-Redirect-RedirectMethod-FilenameContext-HttpInputRemoval-HttpURL-DefaultEmptyInput-AnyPathReq-Read,openredirect,true,601
Case06-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultInvalidInput-PartialPathReq-Read,openredirect,true,601
Case07-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultEmptyInput-PartialPathReq-Read,openredirect,true,601
Case08-Redirect-RedirectMethod-FilenameContext-HttpInputValidation-HttpURL-DefaultPartialInput-PartialPathReq-Read,openredirect,true,601
Case01-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultFullInput-AnyPathReq-Read,openredirect,true,601
Case02-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultRelativeInput-AnyPathReq-Read,openredirect,true,601
Case03-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultInvalidInput-AnyPathReq-Read,openredirect,true,601
Case04-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultEmptyInput-AnyPathReq-Read,openredirect,true,601
Case05-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultPartialInput-PartialPathReq-Read,openredirect,true,601
Case06-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultInvalidInput-PartialPathReq-Read,openredirect,true,601
Case07-Redirect-RedirectMethod-FilenameContext-Unrestricted-HttpURL-DefaultEmptyInput-PartialPathReq-Read,openredirect,true,601
Case08-Redirect-RedirectMethod-FilenameContext-HttpInputValidation-HttpURL-DefaultPartialInput-PartialPathReq-Read,openredirect,true,601
Case09-Redirect-RedirectMethod-FilenameContext-HttpInputValidation-HttpURL-DefaultRelativeInput-AnyPathReq-Read,openredirect,true,601
Case10-Redirect-RedirectMethod-FilenameContext-HttpInputValidation-HttpURL-DefaultInvalidInput-AnyPathReq-Read,openredirect,true,601
Case11-Redirect-RedirectMethod-FilenameContext-HttpInputValidation-HttpURL-DefaultEmptyInput-AnyPathReq-Read,openredirect,true,601
Case12-Redirect-RedirectMethod-FilenameContext-HttpInputRemoval-HttpURL-DefaultPartialInput-PartialPathReq-Read,openredirect,true,601
Case13-Redirect-RedirectMethod-FilenameContext-HttpInputRemoval-HttpURL-DefaultRelativeInput-AnyPathReq-Read,openredirect,true,601
Case14-Redirect-RedirectMethod-FilenameContext-HttpInputRemoval-HttpURL-DefaultInvalidInput-AnyPathReq-Read,openredirect,true,601
Case15-Redirect-RedirectMethod-FilenameContext-HttpInputRemoval-HttpURL-DefaultEmptyInput-AnyPathReq-Read,openredirect,true,601
Case01-InjectionInInsertValues-String-BinaryDeliberateRuntimeError-With200Errors,sqli,true,89
Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case05-InjectionInUpdate-String-TimeDelayExploit-200Identical,sqli,true,89
Case06-InjectionInUpdate-Date-TimeDelayExploit-200Identical,sqli,true,89
Case07-InjectionInUpdate-NumericWithoutQuotes-TimeDelayExploit-200Identical,sqli,true,89
Case08-InjectionInUpdate-DateWithoutQuotes-TimeDelayExploit-200Identical,sqli,true,89
Case04-InjectionInUpdate-Numeric-TimeDelayExploit-200Identical,sqli,true,89
Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case01-InjectionInInsertValues-String-BinaryDeliberateRuntimeError-With200Errors,sqli,true,89
Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException,sqli,true,89
Case04-InjectionInUpdate-Numeric-TimeDelayExploit-200Identical,sqli,true,89
Case05-InjectionInUpdate-String-TimeDelayExploit-200Identical,sqli,true,89
Case06-InjectionInUpdate-Date-TimeDelayExploit-200Identical,sqli,true,89
Case07-InjectionInUpdate-NumericWithoutQuotes-TimeDelayExploit-200Identical,sqli,true,89
Case08-InjectionInUpdate-DateWithoutQuotes-TimeDelayExploit-200Identical,sqli,true,89
Case01-InjectionInSearch-RetrieveDatabaseVersion-UnionExploit,sqli,true,89
Case02-InjectionInSearch-TimeDelay-UnionExploit,sqli,true,89
Case03-InjsectionInSearch-RetrieveMultipleValuesInSingleColumn-UnionExploit,sqli,true,89
Case04-InjectionInSearch-ListingDatabaseContents-UnionExploit,sqli,true,89
Case05-InjectionInSearch-ListingDatabaseTableColumns-UnionExploit,sqli,true,89
Case06-InjectionInSearch-ListingDatabaseTableRecords-UnionExploit,sqli,true,89
Case07-InjectionInSearch-RetrieveCurrentUserDetails-UnionExploit,sqli,true,89
Case08-InjectionInSearch-RetrieveServerMAC-UnionExploit,sqli,true,89
Case09-InjectionInSearch-RetrievePrivilegesOnDatabase-UnionExploit,sqli,true,89
Case01-ConditionalResponses-RetrieveAdminPassword-BlindExploit,sqli,true,89
Case02-ConditionalError-RetrieveAdminPassword-BlindExploit,sqli,true,89
Case03-TimeDelay-RetrieveAdminPassword-BlindExploit,sqli,true,89
Case01-InjectionInLogin-String-LoginBypass-With200Errors,sqli,true,89
Case02-InjectionInSearch-String-UnionExploit-With200Errors,sqli,true,89
Case03-InjectionInCalc-String-BooleanExploit-With200Errors,sqli,true,89
Case04-InjectionInUpdate-String-CommandInjection-With200Errors,sqli,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors,sqli,true,89
Case06-InjectionInView-Numeric-PermissionBypass-With200Errors,sqli,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-With200Errors,sqli,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-With200Errors,sqli,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-With200Errors,sqli,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-With200Errors,sqli,true,89
Case11-InjectionInView-Date-PermissionBypass-With200Errors,sqli,true,89
Case12-InjectionInSearch-Date-UnionExploit-With200Errors,sqli,true,89
Case13-InjectionInCalc-Date-BooleanExploit-With200Errors,sqli,true,89
Case14-InjectionInUpdate-Date-CommandInjection-With200Errors,sqli,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-With200Errors,sqli,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-With200Errors,sqli,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-With200Errors,sqli,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-With200Errors,sqli,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-With200Errors,sqli,true,89
Case01-InjectionInSearch-RetrieveDatabaseVersionURLEncode-UnionObfuscationExploit,sqli,true,89
Case02-InjectionInSearch-RetrieveDatabaseVersionSpecialURLEncode-UnionObfuscationExploit,sqli,true,89
Case03-InjectionInSearch-RetrieveDatabaseVersionBypassWAF-UnionObfuscationExploit,sqli,true,89
Case04-InjectionInSearch-RetrieveDatabaseVersionInlineComments-UnionObfuscationExploit,sqli,true,89
Case05-InjectionInSearch-ListingDatabaseContentsInlineComments-UnionObfuscationExploit,sqli,true,89
Case01-ConditionalResponses-RetrieveAdminPassword-BlindExploit,sqli,true,89
Case02-ConditionalError-RetrieveAdminPassword-BlindExploit,sqli,true,89
Case03-TimeDelay-RetrieveAdminPassword-BlindExploit,sqli,true,89
Case01-InjectionInSearch-RetrieveDatabaseVersion-UnionExploit,sqli,true,89
Case02-InjectionInSearch-TimeDelay-UnionExploit,sqli,true,89
Case03-InjsectionInSearch-RetrieveMultipleValuesInSingleColumn-UnionExploit,sqli,true,89
Case04-InjectionInSearch-ListingDatabaseContents-UnionExploit,sqli,true,89
Case05-InjectionInSearch-ListingDatabaseTableColumns-UnionExploit,sqli,true,89
Case06-InjectionInSearch-ListingDatabaseTableRecords-UnionExploit,sqli,true,89
Case07-InjectionInSearch-RetrieveCurrentUserDetails-UnionExploit,sqli,true,89
Case08-InjectionInSearch-RetrieveServerMAC-UnionExploit,sqli,true,89
Case09-InjectionInSearch-RetrievePrivilegesOnDatabase-UnionExploit,sqli,true,89
Case01-InjectionInLogin-String-LoginBypass-With200Errors,sqli,true,89
Case02-InjectionInSearch-String-UnionExploit-With200Errors,sqli,true,89
Case03-InjectionInCalc-String-BooleanExploit-With200Errors,sqli,true,89
Case04-InjectionInUpdate-String-CommandInjection-With200Errors,sqli,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors,sqli,true,89
Case06-InjectionInView-Numeric-PermissionBypass-With200Errors,sqli,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-With200Errors,sqli,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-With200Errors,sqli,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-With200Errors,sqli,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-With200Errors,sqli,true,89
Case11-InjectionInView-Date-PermissionBypass-With200Errors,sqli,true,89
Case12-InjectionInSearch-Date-UnionExploit-With200Errors,sqli,true,89
Case13-InjectionInCalc-Date-BooleanExploit-With200Errors,sqli,true,89
Case14-InjectionInUpdate-Date-CommandInjection-With200Errors,sqli,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-With200Errors,sqli,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-With200Errors,sqli,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-With200Errors,sqli,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-With200Errors,sqli,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-With200Errors,sqli,true,89
Case01-InjectionInLogin-String-LoginBypass-WithErrors,sqli,true,89
Case02-InjectionInSearch-String-UnionExploit-WithErrors,sqli,true,89
Case03-InjectionInCalc-String-BooleanExploit-WithErrors,sqli,true,89
Case04-InjectionInUpdate-String-CommandInjection-WithErrors,sqli,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-WithErrors,sqli,true,89
Case06-InjectionInView-Numeric-PermissionBypass-WithErrors,sqli,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-WithErrors,sqli,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-WithErrors,sqli,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-WithErrors,sqli,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-WithErrors,sqli,true,89
Case11-InjectionInView-Date-PermissionBypass-WithErrors,sqli,true,89
Case12-InjectionInSearch-Date-UnionExploit-WithErrors,sqli,true,89
Case13-InjectionInCalc-Date-BooleanExploit-WithErrors,sqli,true,89
Case14-InjectionInUpdate-Date-CommandInjection-WithErrors,sqli,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-WithErrors,sqli,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-WithErrors,sqli,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-WithErrors,sqli,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-WithErrors,sqli,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-WithErrors,sqli,true,89
Case01-InjectionInLogin-String-LoginBypass-WithDifferent200Responses,sqli,true,89
Case02-InjectionInSearch-String-UnionExploit-WithDifferent200Responses,sqli,true,89
Case03-InjectionInCalc-String-BooleanExploit-WithDifferent200Responses,sqli,true,89
Case04-InjectionInUpdate-String-CommandInjection-WithDifferent200Responses,sqli,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-WithDifferent200Responses,sqli,true,89
Case06-InjectionInView-Numeric-PermissionBypass-WithDifferent200Responses,sqli,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-WithDifferent200Responses,sqli,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-WithDifferent200Responses,sqli,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-WithDifferent200Responses,sqli,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-WithDifferent200Responses,sqli,true,89
Case11-InjectionInView-Date-PermissionBypass-WithDifferent200Responses,sqli,true,89
Case12-InjectionInSearch-Date-UnionExploit-WithDifferent200Responses,sqli,true,89
Case13-InjectionInCalc-Date-BooleanExploit-WithDifferent200Responses,sqli,true,89
Case14-InjectionInUpdate-Date-CommandInjection-WithDifferent200Responses,sqli,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-WithDifferent200Responses,sqli,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-WithDifferent200Responses,sqli,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-WithDifferent200Responses,sqli,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-WithDifferent200Responses,sqli,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-WithDifferent200Responses,sqli,true,89
Case01-InjectionInLogin-String-LoginBypass-WithErrors,sqli,true,89
Case02-InjectionInSearch-String-UnionExploit-WithErrors,sqli,true,89
Case03-InjectionInCalc-String-BooleanExploit-WithErrors,sqli,true,89
Case04-InjectionInUpdate-String-CommandInjection-WithErrors,sqli,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-WithErrors,sqli,true,89
Case06-InjectionInView-Numeric-PermissionBypass-WithErrors,sqli,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-WithErrors,sqli,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-WithErrors,sqli,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-WithErrors,sqli,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-WithErrors,sqli,true,89
Case11-InjectionInView-Date-PermissionBypass-WithErrors,sqli,true,89
Case12-InjectionInSearch-Date-UnionExploit-WithErrors,sqli,true,89
Case13-InjectionInCalc-Date-BooleanExploit-WithErrors,sqli,true,89
Case14-InjectionInUpdate-Date-CommandInjection-WithErrors,sqli,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-WithErrors,sqli,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-WithErrors,sqli,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-WithErrors,sqli,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-WithErrors,sqli,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-WithErrors,sqli,true,89
Case01-InjectionInLogin-String-LoginBypass-WithDifferent200Responses,sqli,true,89
Case02-InjectionInSearch-String-UnionExploit-WithDifferent200Responses,sqli,true,89
Case03-InjectionInCalc-String-BooleanExploit-WithDifferent200Responses,sqli,true,89
Case04-InjectionInUpdate-String-CommandInjection-WithDifferent200Responses,sqli,true,89
Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-WithDifferent200Responses,sqli,true,89
Case06-InjectionInView-Numeric-PermissionBypass-WithDifferent200Responses,sqli,true,89
Case07-InjectionInSearch-Numeric-UnionExploit-WithDifferent200Responses,sqli,true,89
Case08-InjectionInCalc-Numeric-BooleanExploit-WithDifferent200Responses,sqli,true,89
Case09-InjectionInUpdate-Numeric-CommandInjection-WithDifferent200Responses,sqli,true,89
Case10-InjectionInSearchOrderBy-Numeric-BinaryDeliberateRuntimeError-WithDifferent200Responses,sqli,true,89
Case11-InjectionInView-Date-PermissionBypass-WithDifferent200Responses,sqli,true,89
Case12-InjectionInSearch-Date-UnionExploit-WithDifferent200Responses,sqli,true,89
Case13-InjectionInCalc-Date-BooleanExploit-WithDifferent200Responses,sqli,true,89
Case14-InjectionInUpdate-Date-CommandInjection-WithDifferent200Responses,sqli,true,89
Case15-InjectionInSearch-DateWithoutQuotes-UnionExploit-WithDifferent200Responses,sqli,true,89
Case16-InjectionInView-NumericWithoutQuotes-PermissionBypass-WithDifferent200Responses,sqli,true,89
Case17-InjectionInSearch-NumericWithoutQuotes-UnionExploit-WithDifferent200Responses,sqli,true,89
Case18-InjectionInCalc-NumericWithoutQuotes-BooleanExploit-WithDifferent200Responses,sqli,true,89
Case19-InjectionInUpdate-NumericWithoutQuotes-CommandInjection-WithDifferent200Responses,sqli,true,89
Case03-LFI-FalsePositive-FileClass-TextHtmlValidResponse-FilenameContext-WhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case02-LFI-FalsePositive-OpenRedirect-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case05-LFI-FalsePositive-ContextStream-TextHtmlValidResponse-FilenameContext-WhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case04-LFI-FalsePositive-FileClass-TextHtmlValidResponse-FilenameContext-TraversalRemovalAndWhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case06-LFI-FalsePositive-ContextStream-TextHtmlValidResponse-FilenameContext-TraversalRemovalAndWhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case01-LFI-FalsePositive-Forward-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case08-LFI-FalsePositive-FileClass-TextHtmlValidResponse-FilenameContext-InputNotUsed-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case07-LFI-FalsePositive-FileClass-TextHtmlValidResponse-FilenameContext-EnumerationResponseOnly-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case06-FalsePositiveInjectionInLogin-HoneyPotNoSQL-Fake500SyntaxErrorOnIvFailure,sqli,false,89
Case02-FalsePositiveInjectionInLogin-PsAndIv-500SyntaxErrorOnIvFailure,sqli,false,89
Case04-FalsePositiveInjectionInLogin-PsAndIv-200SyntaxErrorOnIvFailure,sqli,false,89
Case01-FalsePositiveInjectionInLogin-PsAndIv-500ErrorOnIvFailure,sqli,false,89
Case07-FalsePositiveInjectionInLogin-PsAndIv-500ErrorOnUnrelatedSyntaxError,sqli,false,89
Case05-FalsePositiveInjectionInLogin-PsAndIv-Different200ValidOnIvFailure,sqli,false,89
Case03-FalsePositiveInjectionInLogin-PsAndIv-200ErrorOnIvFailure,sqli,false,89
Case10-FalsePositiveInjectionInUpdate-PsAndIv-Identical200Response,sqli,false,89
Case08-FalsePositiveInjectionInLogin-PsAndIv-200ErrorOnUnrelatedSyntaxError,sqli,false,89
Case09-FalsePositiveInjectionInUpdate-PsAndIv-Different200ValidOnIvFailure,sqli,false,89
Case02-RFI-FalsePositive-OpenRedirect-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case04-RFI-FalsePositive-UrlClass-TextHtmlValidResponse-FilenameContext-TraversalRemovalAndWhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case05-RFI-FalsePositive-UrlClass-TextHtmlValidResponse-FilenameContext-EnumerationResponseOnly-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case03-RFI-FalsePositive-UrlClass-TextHtmlValidResponse-FilenameContext-WhiteList-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case06-RFI-FalsePositive-UrlClass-TextHtmlValidResponse-FilenameContext-InputNotUsed-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case01-RFI-FalsePositive-Forward-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,pathtraver,false,22
Case04-Redirect-FalsePositive-NoLogic-TextHtmlValidResponse-NoContext-Unrestricted-NoPath-DefaultPartialInput-NoPathReq-Read,openredirect,false,601
Case02-Redirect-FalsePositive-NoLogic-TextHtmlValidResponse-NoContext-Unrestricted-NoPath-DefaultFullInput-NoPathReq-Read,openredirect,false,601
Case03-Redirect-FalsePositive-NoLogic-TextHtmlValidResponse-NoContext-Unrestricted-NoPath-DefaultRelativeInput-NoPathReq-Read,openredirect,false,601
Case05-Redirect-FalsePositive-InactiveJavascriptRedirect-FilenameContext-InputValidation-HttpURL-DefaultFullInput-AnyPathReq-Read,openredirect,false,601
Case01-Redirect-FalsePositive-Forward-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,openredirect,false,601
Case06-Redirect-FalsePositive-RFI-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultFullInput-NoPathReq-Read,openredirect,false,601
Case09-Redirect-FalsePositive-RedirectMethod-FilenameContext-DomainConcat-HttpURL-DefaultFullInput-AnyPathReq-Read,openredirect,false,601
Case08-Redirect-FalsePositive-RedirectMethod-FilenameContext-WhiteList-HttpURL-DefaultFullInput-AnyPathReq-Read,openredirect,false,601
Case07-Redirect-FalsePositive-LFI-TextHtmlValidResponse-FilenameContext-Unrestricted-OSPath-DefaultRelativeInput-NoPathReq-Read,openredirect,false,601
Case01-DoubleQuotesAndCrLfEncodingInProperty,xss,false,79
Case03-DoubleQuotesEqualityAndBracketsEncodingInProperty,xss,false,79
Case02-SingleQuotesAndCrLfEncodingInProperty,xss,false,79
Case05-CrlfRemovalInHttpHeader,xss,false,79
Case06-QuotesBracketsAndCrLfEncodingInTextProperty,xss,false,79
Case04-SingleQuotesEqualityAndBracketsEncodingInProperty,xss,false,79
Case07-AngleBracketsEncodingInBody,xss,false,79
Case1-OSCmdInjection-GenericOS-InitialCommandContext-SimpleStatement-DefaultOsCommandInput-NoValidation,cmdi,true,78
